土地面積,移轉層次,總樓層數,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,主建物面積,陽台面積,附屬建物面積,avg_distances_高中,avg_distances_國小,avg_distances_火車,avg_distances_醫療,avg_distances_公車,avg_distances_國中,avg_distances_大學,avg_distances_便利,avg_distances_AT,avg_distances_金融,avg_distances_捷運,avg_distances_郵局,avg_tax,density,edu_p,縣市_台中市,縣市_台北市,縣市_台南市,縣市_嘉義市,縣市_基隆市,縣市_宜蘭縣,縣市_屏東縣,縣市_彰化縣,縣市_新北市,縣市_新竹市,縣市_新竹縣,縣市_桃園市,縣市_花蓮縣,縣市_苗栗縣,縣市_金門縣,縣市_高雄市,使用分區_None,使用分區_住,使用分區_其他,使用分區_商,使用分區_工,使用分區_農,主要用途_一般事務所,主要用途_住商用,主要用途_住家用,主要用途_住工用,主要用途_其他,主要用途_商業用,主要用途_國民住宅,主要用途_工業用,主要用途_店鋪,主要用途_辦公室,主要用途_集合住宅,主要建材_其他,主要建材_加強磚造,主要建材_磚造,主要建材_鋼筋混凝土加強磚造,主要建材_鋼筋混凝土造,主要建材_鋼骨造,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,ID,N_lib_2000,縣市_雲林縣
0.3432818785267325,4,5,35.0,-0.5200257416317812,-0.8193256863726953,0.0,297939,2765921,0.0408776010174749,0.0523123220762104,-0.4384519028208025,1174.4805632844077,488.1887166824108,3149.0103576632137,99.91749271265724,146.1494879246901,369.0302936338403,2279.300102593151,191.36104716074863,134.8384846157877,506.6010325405438,1490.72141270273,692.224015233532,747.0,13457.268090165368,0.537171464330413,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0
1.840404556063728,4,5,34.75,-0.092569300059127,-0.8193256863726953,0.0,301600,2764363,0.5229243851552868,0.2929053832826605,-0.2462888788257204,1276.5697821184112,312.036165882956,5971.295460781371,110.41697195369818,154.18755095395954,1007.939097125744,678.9401063756322,123.96753059313896,125.89729938550288,369.6060897515984,772.5743858926932,504.8593113818137,767.0,35394.78710291941,0.54148244473342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,5,0
1.8563868747923504,18,20,5.333333333333333,1.6982663563682436,2.4124025392671284,2.0,299017,2767077,1.3155858224523234,1.3115866424333744,-0.4384519028208025,1142.817954443199,1426.5804448148922,3114.317118866666,623.1484999025453,95.94710920336364,1095.4193886585472,2356.774961333678,97.20912669598415,96.6037576337028,351.85926716973563,866.8501848764134,1100.1802974462944,1270.0,6392.0071454138815,0.609599553509139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,0,0
-0.4783054383724728,6,9,26.33333333333333,-0.0046649511873309,0.944839530491874,1.0,246320,2744002,-0.0185295730840162,-0.7052998706589939,-0.4384519028208025,1181.235311994688,372.7580567120952,2314.680095902081,66.80440595366993,46.99663683134034,1076.4546707620154,3439.1021808505225,187.34094224135947,158.63582412229928,185.9113005701776,32208.85024796134,430.9446221706151,688.0,16153.39158806313,0.496010638297872,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
-0.7799987421324763,7,15,6.583333333333333,0.0556615627442934,0.184796372263005,1.0,178068,2507349,-0.2776580086886147,-0.4783574795919169,0.3814436662248805,1006.6874847056916,916.3182499632068,1627.0385318741792,38.969900327566656,58.22033567536755,789.1422970096224,2053.1738307836263,60.71478534056883,74.91549996343169,342.0322899107607,764.7506654001485,365.11691558919387,867.0,36654.99234162467,0.639827759098685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,0,0
-1.1764804144123122,27,29,9.75,-0.8997955102870562,0.2496781052825426,1.0,315896,2773192,-1.3574541208095237,1.0471049084830215,-0.4384519028208025,1422.4720403929875,580.5355929910319,1249.0819424788178,35.942778178916726,77.35370888886018,640.5487757575071,5614.088458810685,88.64185570362758,78.3808821908575,126.81678030446452,3863.592877044585,808.1082655319284,848.0,9351.607040695317,0.611683848797251,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,7,0
0.7622829983986278,2,5,11.416666666666666,-0.1672592696887573,-0.8193256863726953,0.0,291898,2768489,0.2213622537639091,0.175168353330568,-0.4384519028208025,1639.260077407231,552.8239691695914,4105.669037741544,84.81972815224454,54.62871871798105,747.5264479400836,1417.32311277329,154.58874005218635,159.26384709615456,94.33952927723377,867.9960753215486,617.3160835480716,853.0,8857.936608766715,0.529325941056317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,,0,0
-0.1592599028499643,11,14,13.666666666666666,0.740511130425213,1.051430949023971,1.0,297058,2779430,0.5534766461217678,-0.1234400559682174,-0.1245856302955022,2736.0851283216093,1662.6058789977606,9969.992358349738,167.18571453119748,29.465400563575987,1249.5043781288252,222.1687549619472,99.82526808933753,92.65870529091956,739.3846503688092,1075.0215307592218,878.2069672570893,877.0,6520.227003300029,0.533039205855811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,0
-0.8666156995730128,20,23,26.416666666666668,-0.3287045117343432,-0.8193256863726953,0.0,314230,2774211,0.1347975143588794,0.0847326636572213,-0.4384519028208025,2153.655372822029,1162.836900296633,2497.811776750727,711.7275958514733,40.28287287281892,1715.2288393767867,5181.715744031713,362.26029137415406,357.0325022465186,1102.3450727242027,2792.2178062793805,1277.320958996262,913.0,7483.803281335066,0.58952644313861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,7,0
0.5074551405345858,5,7,44.333333333333336,0.7726852711887464,-0.8193256863726953,0.0,303516,2768063,1.1452852566947156,-0.0893133806197849,-0.4384519028208025,1073.8182721175756,270.25791903155607,3386.9985617335383,50.59065728715122,136.78674690815146,1187.0417250718256,768.7761710551978,97.9432606060714,78.10919566308316,128.03437616229584,658.9095004114591,735.4640635985855,1356.0,42783.00182605397,0.785283812193413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,18,0
-0.6582447170509677,2,15,3.8333333333333335,0.1412677587044086,0.4953018088565062,1.0,179132,2502607,-0.0790683124064879,-0.940773930563179,-0.152342511539236,477.4485000648877,298.5330242432003,2047.4461194368205,85.1623260543829,107.8252743795809,532.6037416324639,1087.669066476304,124.4307950223423,142.27595536021758,214.9530141939576,1017.9972752163658,406.2700690832233,1061.0,28447.32232688358,0.513669618790913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,10,0
-0.8563053014759011,10,18,25.166666666666668,-0.7119215097571395,-0.8193256863726953,0.0,317196,2773893,-0.8454208583157209,-0.375977453546619,0.4070654027575583,1435.1858209014945,624.1415680898996,1128.7253343873151,72.99841496903646,17.36325810781635,1101.5279420738962,7069.872222049969,55.186767182313154,55.186767182313154,445.2923162326929,5309.592609809679,525.2047815794335,754.0,35588.68466800353,0.528727997343075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,7,0
-0.4740995650228352,3,7,21.5,-0.888879283956572,-0.8193256863726953,0.0,306592,2769944,-1.3687697730193311,0.2758420456084443,0.0483610913000716,857.2518910340235,534.1932610644085,3755.599684527204,217.6521994215524,120.80563711641372,752.5578166503323,1243.23949117099,247.1061312906091,164.17408704677834,238.0054087180226,606.5388688461334,388.5544956418352,1302.0,56586.92771925776,0.746311907270811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,7,0
1.914235658521366,5,5,42.25,1.0559326175534214,-0.8193256863726953,0.0,302721,2770312,1.5549118666897583,3.212442459341072,3.5435929832995074,389.67756138920464,221.4285088634508,1457.599742469307,188.62318464313853,69.6843586888345,825.4132760019356,379.8596848582641,79.73974867083929,63.83705037868159,339.1656830798,688.9869582080714,364.6551910533103,1772.0,4928.491985122881,0.762101910828025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,7,0
-0.8065558281401879,7,21,26.33333333333333,0.3371852944252085,-0.8193256863726953,1.0,216648,2673261,0.0120226878824647,-0.3555014483375594,-0.1032341831849374,920.8157018617987,653.5713526658951,3109.034614298165,166.01215198237892,156.95491355036484,761.6609063913764,1263.955134481215,214.63972825014085,110.63345109525108,346.2254653914729,106013.55262669965,870.1636553069899,644.0,19329.58204284189,0.533628972653363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,4,0
1.845403536959297,16,21,12.833333333333334,3.0185552041289427,3.22496900517848,3.0,279126,2764303,3.002749566934665,1.5504733698724031,0.942986725232731,1088.602997994884,2201.525609226023,4434.377240602114,111.6462367116048,97.35257080818816,1360.147616517648,2784.833402265845,96.9361035529418,95.44216530508515,356.261753284058,7484.003535449871,888.8244253302768,973.0,19584.98544988156,0.631162790697674,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,9,0
-0.1961994876407814,2,7,8.666666666666666,-0.3327262793297849,0.6791333857451959,2.0,303387,2771521,-0.8210922060646341,-1.1557719852583048,2.0895594350700537,891.8839068917144,183.3500407429882,1963.458957737633,64.76301229398452,93.25653820471372,719.069550199165,1059.52300846272,93.12522488508176,93.11140788084204,143.0814963390592,573.3516847290783,605.9623371051159,1224.0,21047.00819376787,0.704840103716508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
-0.1509923575226767,5,28,9.083333333333334,0.8019867208126781,0.4350544853383642,1.0,304982,2763282,0.3305582975885544,-0.3282001080588133,2.9265361618041887,559.5033968024514,800.0032618244854,8160.812118009813,154.34426981328076,176.84659424642186,1045.0226850742956,970.6674825929437,155.09839953105782,158.73381356710058,217.93728727249209,576.5035940366384,463.56746026074967,953.0,43271.76839393084,0.64108843537415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,0
-0.9478731726880107,4,14,6.833333333333333,-0.5062368241616959,-0.4315800914226018,1.0,304188,2773109,-0.8063818581918839,-0.746251881077113,-0.4384519028208025,1195.5049779887688,843.5381703765628,3315.1837897258742,122.40634504000596,85.45679273729387,876.8213134119073,1559.277779924931,100.17391179608524,106.73067538303242,226.6165548472817,911.7171530869072,647.8171749010261,843.0,34557.65709299382,0.566446499339498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,5,0
-0.5972475367002237,3,6,30.166666666666668,-0.752139185711556,-0.8193256863726953,0.0,214065,2673780,-1.0145898588523474,-0.2753037612687428,-0.1096396173181065,1807.3190984729576,569.3081211921109,5246.385137726481,73.68059166037501,50.3579548297507,1023.706766036582,1093.6174292337569,160.5743763292977,77.76327433484535,292.81222418892105,106936.80072153534,974.869764433692,801.0,24854.363650373256,0.64776754075124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,0
-1.277205072745633,3,15,8.5,-0.8199346966061436,-0.8193256863726953,0.0,180335,2507165,-1.046273685039809,-0.9441865980980224,-0.2633700365141722,1583.5253229294128,812.6427092229469,2939.5697476821883,136.12277007156777,86.98119749471307,1168.8697310015552,832.2044835918335,135.73975249243765,202.2075006450972,270.8119291724632,2039.5201232120817,623.8002108269931,650.0,20147.235708128577,0.497654525386313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,4,0
-0.3415304370422584,6,7,24.416666666666668,-0.3367480469252267,-0.4176768629184151,1.0,296134,2767538,-0.3792159872716397,0.0011223090535617,-0.4384519028208025,1009.9671280884168,540.0219865002167,2198.870946386669,63.77205375809183,45.16308489669856,1051.2687697479962,1041.696484797914,169.33137998894424,100.66443083428857,114.717705948838,701.2822005260214,513.944346991265,727.0,56365.92080171706,0.371879106438896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,11,0
-0.6789376139311846,19,19,0.4166666666666667,-0.1258925172785005,0.2713053496223885,1.0,166236,2546978,-0.6411733359286902,-0.1643920663863366,0.5501200983983412,3624.7731576394567,1037.0643346439963,5282.67648608147,680.7840496291086,251.0254026588412,1435.7419374298631,3887.438612431392,305.9858669999668,412.7333962639749,969.4343286847694,31296.53969118308,1736.8592701670334,909.0,7970.41576067004,0.56213562442467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,0,0
-0.03397294415476,2,8,27.416666666666668,-0.0971656058824887,-0.8193256863726953,0.0,327532,2738646,-0.2032575954091285,-0.1609793988514934,-0.4384519028208025,1456.307230918051,262.09669691218744,3333.242379828247,239.84507638074547,17666.9469683342,1252.0443602712994,2052.3749723435844,274.2410095055081,257.06015579018003,905.9260975036464,32789.9430992747,1218.9204141050025,708.0,5155.807760454944,0.533312480450422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,2,0
-0.3492692440055915,5,12,11.916666666666666,0.1918271227613892,0.0318608587169522,1.0,284896,2760936,0.1274423404225046,-0.1046703845265796,-0.4384519028208025,3006.820898849294,157.63292795831424,3664.353114462346,170.98392304060906,25.76597455616524,1297.770630422045,2874.8086041308347,161.7896431578649,176.96693005702232,506.1667654512991,8907.409327994626,1297.5936557682674,620.0,28794.851223059963,0.454715510522214,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,2,0
0.0374307685410869,3,7,44.75,-0.0535007005605511,-0.8193256863726953,0.0,305468,2768354,0.3792156020907278,-0.4493498055457491,-0.4384519028208025,648.6269254540581,363.62195738902136,4239.527000517647,38.58133868376755,195.0099209291912,486.33756729160905,448.5034285034914,125.08140524501232,73.45891042264141,200.0658265956784,719.8045934886077,655.0211620809833,1432.0,23556.28869226865,0.794220387424579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,6,0
-0.6002757655119626,21,24,1.6666666666666667,0.0993264680662315,0.7393807092633382,1.0,168055,2546264,-0.098304921163161,-0.4237547990344247,0.1060099984985963,2072.4786624220505,873.7161045903276,3609.13950126477,153.70437892627777,218.30393736215365,1242.0272251474623,2350.062904890494,177.5573842869609,256.6366537169556,960.1708670304806,29931.560782053926,998.2667064005724,1343.0,13498.021824758796,0.69333611865469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,1,0
2.0210648416021604,21,23,5.166666666666667,1.731015035359697,4.24608389865263,3.0,299192,2767328,1.438360648928738,1.2416269579690875,-0.4384519028208025,1190.3032035217386,1496.612767754296,3134.843020572005,780.2268010051802,244.1203670700777,1172.319211029714,2410.991022389637,296.3977755371937,284.5505035408077,622.8225152242012,1054.5118357059666,1100.5523809816148,1270.0,6392.0071454138815,0.609599553509139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,0,0
-1.4615184597077506,2,13,12.166666666666666,-1.5771760810050126,-0.2894582000464719,1.0,303077,2769690,-1.7899949265294264,-1.3332306970701542,-0.212126563448817,694.2704820167588,563.418441202709,2016.372769158513,44.74486517462935,103.406040230241,461.680107333074,831.2889102552584,144.27790230637763,101.65386523644662,114.27667773031555,457.4820927725844,331.5354261865269,1727.0,31257.33426953135,0.778643297630639,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,13,0
-0.1646193871755026,6,12,12.916666666666666,0.2561754042884555,0.649782125569691,1.0,287276,2774431,-0.0281478774623525,0.1035023350988595,0.0569016701442977,1989.4991875679327,945.6175776994356,11160.61938553537,252.0077408109304,92.36114000036456,1140.1020101180247,2857.4698460901704,244.50807063071693,195.7508744331357,453.66013474625487,2598.75302883686,1153.9866429881356,1398.0,7315.80011810964,0.72748967416246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,0
-0.2723378120502206,13,25,13.5,1.2748316823910313,1.0560653585253668,2.0,210974,2676126,0.8966237993841896,1.5726557088488842,0.0633071042774673,1685.4720618202834,780.3874987210028,7915.169366676183,143.00015316238125,118.2466638897624,697.9527354783755,1614.97668825606,187.47054279934807,189.68523308110017,677.7318626954357,106691.78799742051,1113.3403847396814,1059.0,5827.630147348194,0.616847616847617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,2,0
0.3656811583088022,4,4,51.41666666666666,-0.9147335042129824,-0.8193256863726953,0.0,301029,2775474,-0.3209403783911295,-1.6420771089734696,-0.4384519028208025,1314.9022927089964,444.74918194628987,4949.258033734563,171.64644860654622,257.2799053310287,1403.6979454859777,2693.577726661097,185.59944724952524,180.22964490229865,382.3630512851455,2051.588268741348,683.1308041008605,693.0,21302.66210970705,0.467514479979854,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0
-0.1359473477119731,5,5,38.66666666666666,-0.8044221644522972,-0.8193256863726953,0.0,299448,2775054,-0.4244785961108707,0.0659629922155835,-0.4384519028208025,862.0070054678704,689.8784675804422,5042.0798857956615,152.9370895367223,107.14795508485948,769.3245725970484,3636.235958737268,166.8541192299153,164.82642572088545,262.60385833804577,1142.5790857032878,768.9377359268098,552.0,30233.64359867432,0.405750798722045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0
-1.3725942803154132,7,12,43.25,-1.5162750288454678,-0.8193256863726953,0.0,304539,2771125,-1.4776829255387316,-1.1608909865605694,-0.4384519028208025,849.0532422114098,347.31725968619094,2788.450688233389,108.99270545150664,65.37820650856195,816.7766936283564,755.3633899609626,85.85911998266101,70.36308462734468,147.06653771531728,688.458420751054,556.2271442951619,1281.0,22357.181702842965,0.686033089649865,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,0
